ID,Age,MonthlyActiveDays,AvgSessionDuration,WorkoutsCompleted,SocialEngagementScore,SubscriptionTier,InAppPurchases,DeviceType,Churned,LifetimeValue,Cluster
1891,20,2,8,3,8,Free,8.5,Android,1,43.34,Cluster 4
1892,28,1,18,1,9,Free,0.16,iOS,1,71.07,Cluster 4
1893,39,6,45,4,24,Basic,23.02,Android,1,5.77,Cluster 2
1894,29,18,30,0,84,Basic,50.26,iOS,1,272.18,Cluster 3
1895,25,25,79,24,80,Premium,256.16,iOS,0,1529.58,Cluster 1
1896,34,17,27,1,94,Free,55.81,iOS,1,271.99,Cluster 3
1897,24,18,22,1,97,Free,46.78,Android,1,151.65,Cluster 3
1898,31,20,16,0,67,Basic,45.88,iOS,0,210.4,Cluster 3
1899,29,10,25,2,61,Free,35.2,Android,0,117.52,Cluster 3
1900,24,13,27,2,82,Premium,50.89,Android,1,373.53,Cluster 3
1901,23,10,27,1,88,Basic,38.2,iOS,0,131.91,Cluster 3
1902,29,5,9,0,3,Free,7.48,Android,1,51.82,Cluster 4
1903,36,28,80,26,76,Premium,117.57,iOS,0,1396.61,Cluster 1
1904,34,29,81,24,84,Premium,257.92,Android,0,1159.3,Cluster 1
1905,23,10,24,0,79,Free,53.63,iOS,1,162.41,Cluster 3
1906,35,28,67,24,78,Premium,314.57,Android,0,1507.65,Cluster 1
1907,38,8,31,3,27,Basic,5.29,Android,1,10.96,Cluster 2
1908,40,27,66,21,74,Basic,239.15,Android,0,1329.27,Cluster 1
1909,29,13,20,2,97,Basic,13.11,iOS,1,399.68,Cluster 3
1910,36,27,67,21,71,Premium,138.55,iOS,1,1802.18,Cluster 1
1911,35,9,37,7,12,Free,14.77,iOS,1,167.79,Cluster 2
1912,39,25,90,28,99,Premium,381.33,Android,0,1018.2,Cluster 1
1913,28,12,28,0,63,Premium,37.5,iOS,1,303.66,Cluster 3
1914,21,6,11,2,10,Free,0.97,iOS,1,68.32,Cluster 4
1915,36,26,85,24,83,Basic,353.88,iOS,1,1944.94,Cluster 1
1916,26,3,10,2,1,Free,8.47,Android,1,22.18,Cluster 4
1917,38,5,31,3,16,Basic,0.53,iOS,1,53.87,Cluster 2
1918,38,6,43,6,24,Free,5.08,Android,1,13.83,Cluster 2
1919,27,12,28,1,77,Basic,36.88,Android,0,194.47,Cluster 3
1920,23,3,12,1,9,Free,9.7,iOS,1,37.01,Cluster 4
1921,25,2,17,0,18,Free,3.63,iOS,1,28.93,Cluster 4
1922,42,30,79,21,94,Basic,141.72,Android,0,1828.61,Cluster 1
1923,34,28,62,26,78,Premium,342.51,Android,0,1268.75,Cluster 1
1924,33,27,65,20,81,Premium,210.98,iOS,0,1324.99,Cluster 1
1925,42,8,45,3,10,Basic,11.66,iOS,1,111.97,Cluster 2
1926,31,14,12,2,96,Premium,36.69,Android,0,227.66,Cluster 3
1927,44,5,38,5,21,Basic,12.21,Android,1,80.83,Cluster 2
1928,18,4,11,2,5,Free,3.65,iOS,1,93.89,Cluster 4
1929,39,7,45,3,10,Free,10.65,Android,1,92.54,Cluster 2
1930,26,5,24,3,6,Free,6.52,Android,1,72.71,Cluster 4
1931,36,5,39,6,13,Free,26.44,iOS,1,172.01,Cluster 2
1932,35,8,37,4,10,Premium,11.47,iOS,1,113.4,Cluster 2
1933,46,10,33,4,26,Free,13.27,iOS,1,170.95,Cluster 2
1934,39,30,60,29,91,Premium,261.55,iOS,0,1299.12,Cluster 1
1935,25,2,5,1,9,Free,5.23,iOS,1,74.61,Cluster 4
1936,47,10,28,4,30,Basic,24.56,iOS,1,1.97,Cluster 2
1937,37,28,63,24,74,Premium,391.06,Android,0,1742.6,Cluster 1
1938,53,10,40,6,19,Free,12.68,iOS,1,165.36,Cluster 2
1939,28,18,10,1,68,Premium,46.97,iOS,0,113.29,Cluster 3
1940,47,6,43,7,16,Free,10.85,Android,1,81.48,Cluster 2
1941,32,2,12,1,3,Free,3.57,iOS,1,51.11,Cluster 4
1942,34,20,29,0,82,Basic,47.98,iOS,0,126.9,Cluster 3
1943,37,29,85,30,97,Basic,219.52,iOS,0,1654.81,Cluster 1
1944,41,28,73,26,71,Premium,301.95,iOS,0,1838.13,Cluster 1
1945,28,11,18,2,86,Premium,59.59,iOS,1,354.78,Cluster 3
1946,27,29,83,25,79,Premium,191.58,iOS,0,1352.88,Cluster 1
1947,50,7,30,5,22,Free,26.04,Android,0,155.44,Cluster 2
1948,18,1,11,0,2,Free,9.86,Android,1,5.82,Cluster 4
1949,28,5,15,1,14,Free,7.02,Android,1,25.32,Cluster 4
1950,21,5,10,1,12,Basic,3.65,iOS,1,65.91,Cluster 4
1951,28,17,10,2,74,Free,43.34,iOS,0,351.96,Cluster 3
1952,18,6,25,3,20,Free,7.52,Android,1,73.09,Cluster 4
1953,32,29,85,22,95,Premium,214.63,Android,0,1541.87,Cluster 1
1954,35,14,11,0,85,Basic,11.97,Android,1,317.15,Cluster 3
1955,28,17,14,1,96,Premium,40.72,iOS,1,364.46,Cluster 3
1956,37,7,36,5,29,Basic,25.07,Android,0,184.75,Cluster 2
1957,38,28,62,23,96,Basic,340,Android,0,1276.14,Cluster 1
1958,21,2,6,3,3,Free,2.15,Android,1,51.08,Cluster 4
1959,26,29,61,30,71,Basic,395.34,iOS,0,1099.55,Cluster 1
1960,34,10,13,2,74,Basic,30.43,iOS,0,179.07,Cluster 3
1961,30,16,11,0,75,Free,27.54,iOS,1,379.22,Cluster 3
1962,40,7,22,7,20,Free,1.71,Android,1,3.61,Cluster 2
1963,48,5,26,4,13,Free,8.04,iOS,0,28.92,Cluster 2
1964,37,29,75,26,75,Basic,230.27,iOS,0,1171.29,Cluster 1
1965,43,30,88,25,78,Basic,349.31,Android,0,1344.51,Cluster 1
1966,30,20,12,0,70,Free,31.57,iOS,0,131.56,Cluster 3
1967,31,20,21,0,87,Basic,31.36,iOS,1,143.42,Cluster 3
1968,31,17,16,2,69,Free,48.16,iOS,1,367.61,Cluster 3
1969,40,28,78,28,80,Premium,213.45,iOS,0,1763.55,Cluster 1
1970,30,15,15,0,68,Basic,18.15,Android,1,216.33,Cluster 3
1971,34,19,24,1,100,Free,12.46,iOS,1,317.26,Cluster 3
1972,43,10,40,7,11,Free,2.19,Android,0,3.9,Cluster 2
1973,53,8,26,4,21,Free,27.7,iOS,0,11.3,Cluster 2
1974,28,3,8,1,18,Free,2.92,Android,1,89.24,Cluster 4
1975,30,28,88,23,94,Premium,101.06,Android,0,1215.84,Cluster 1
1976,43,30,72,28,87,Premium,388.44,Android,0,1253,Cluster 1
1977,35,7,36,6,27,Free,16.2,iOS,1,3.67,Cluster 2
1978,32,25,83,24,73,Premium,328.24,iOS,0,1118.57,Cluster 1
1979,24,5,14,3,14,Free,1.12,Android,1,99.68,Cluster 4
1980,30,18,20,1,71,Free,45.21,iOS,0,134.42,Cluster 3
1981,18,1,24,2,9,Free,3.13,iOS,1,52.32,Cluster 4
1982,25,20,14,2,94,Free,29.74,Android,1,293.33,Cluster 3
1983,46,8,28,4,25,Free,24.53,Android,0,113.43,Cluster 2
1984,42,6,34,3,19,Basic,0.32,Android,1,2.75,Cluster 2
1985,21,1,9,1,9,Free,6.77,Android,1,89.8,Cluster 4
1986,32,6,14,0,14,Free,1.99,Android,1,39.91,Cluster 4
1987,46,7,36,5,22,Free,26.27,Android,0,58.94,Cluster 2
1988,39,27,72,23,88,Premium,124.09,iOS,0,1186.83,Cluster 1
1989,40,8,29,5,22,Basic,23.89,Android,0,156.34,Cluster 2
1990,28,3,23,0,20,Basic,9.84,Android,1,90.5,Cluster 4
1991,42,7,20,7,17,Free,14.6,Android,1,179.58,Cluster 2
1992,26,13,17,1,67,Basic,20.77,iOS,0,336.35,Cluster 3
1993,55,8,30,3,16,Basic,25.75,iOS,1,11.9,Cluster 2
1994,41,9,26,8,23,Free,27.98,iOS,1,161.14,Cluster 2
1995,34,6,18,0,13,Free,3.47,iOS,1,84.56,Cluster 4
1996,30,30,72,21,91,Premium,208.44,iOS,0,1414.73,Cluster 1
1997,31,8,38,3,25,Free,4.12,iOS,0,194.39,Cluster 2
1998,29,18,15,1,65,Premium,51.93,Android,1,229.61,Cluster 3
1999,49,8,20,6,12,Free,18.66,iOS,1,126.11,Cluster 2
2000,22,13,19,1,89,Free,39.57,Android,0,333.73,Cluster 3
